_id,playerId,description,importance,lastAccess,data_type,ts,lastAccess_readable
905b9e6322968a393a47f15b821c4fa9,p:0,"Conversation with Ալեքսանյան Վահագն Հովիկի at 11/1/2025, 8:29:48 PM: Ես, Սիմոնյան Ալեն Ռոբերտի, վերջապես ավարտեցի հարգալից և արդյունավետ խոսակցություն Ալեքսանյան Վահագն Հովիկի հետ: Նա հայտնեց իմ նախագահության հանդեպ հարգանքը և շնորհակալություն հայտնեց Ազգային ժողովի աշխատանքների համար — դա ինձ շատ կարևոր էր, քանի որ ցույց տվեց, որ նա իրականում հետաքրքրված է համատեղ աշխատանքով, ոչ թե միայն պաշտոնական արտահայտություններով:

Ես համաձայնեցի նրա հետ՝ ասելով, որ «Քաղաքացիական պայմանագիրը» մեր համատեղ պարտականությունն է, և որ մեր նպատակը պետք է լինի բաց, պատասխանատու և քաղ",7.0,1762029294281.0,conversation,1762029294285110000,2025-11-02 00:34:54
811e38ea2dcef9570d1e2634a3fe4fa9,p:10,"Conversation with Սիմոնյան Ալեն Ռոբերտի at 11/1/2025, 8:29:48 PM: Ես, Ալեքսանյան Վահագն Հովիկի, հարգալից և բարեկամական խոսակցություն ունեցա Սիմոնյան Ալեն Ռոբերտիի հետ: Նախ, ես արտահայտեցի իմ հարգանքը նրա նախագահության հանդեպ և շնորհակալություն հայտնեցի Ազգային ժողովի աշխատանքների կազմակերպման և քաղաքական դիալոգի զարգացման համար: Ալեն Ռոբերտին շատ առաքելական և բաց համապատասխանեց, նշելով, որ «Քաղաքացիական պայմանագիր»-ի նպատակները մեր համատեղ պարտականությունն են, և առաջարկեց միասին աշխատել:  

Ես համաձայնեցի նրա հետ և կրկնեցի, որ մեր համագործակցությունը կարևոր է քա",7.0,1762029289410.0,conversation,1762029289412245000,2025-11-02 00:34:49
bc29a0c9d8b0f85a0b732daf824a4fa9,p:4,"Conversation with Աբրահամյան Տիգրան Հրանտի at 11/1/2025, 8:34:37 PM: Իմ անունը Ռուբինյան Ռուբեն Կարապետի է, և այս խոսակցությունը Աբրահամյան Տիգրան Հրանտիի հետ ինձ համար իսկապես արժեքավոր էր: Ես նախ ուզում էի ասել, որ Տիգրան Հրանտին ինձ համար միշտ հարգանքի առարկա է եղել՝ իր անձնական ուղին, Արցախից մինչև կառավարության աշխատակազմ հասնելով, և այս հանդիպումը հաստատեց այդ հարգանքը:  

Ես նկատեցի, որ մենք երկուսս էլ միևնույն սկզբունքներով ենք ղեկավարվում՝ հայրենիքի ծառայությունը կուսակցական շահերից բարձր է: Երբ նա ասաց, որ հավատը կառուցվում է ամենօրյա գործողություններով,",8.0,1762029277116.457,conversation,1762029289093601000,2025-11-02 00:34:37
e907d0940e88d1c49f1172458aa04fa9,p:2,"Conversation with Սիմոնյան Ալեն Ռոբերտի at 11/1/2025, 8:34:32 PM: Ես Արշակյան Հակոբ Վրեժին եմ, և այսօր ես հարցազրույց ունեցա Սիմոնյան Ալեն Ռոբերտի հետ՝ Ազգային ժողովում: Մենք երկուսս էլ «Քաղաքացիական պայմանագիր»-ի անդամներ ենք, և սա ինձ համար հատուկ նշանակություն ուներ՝ քանի որ մեր մտածողությունները համապատասխանում էին ոչ միայն քաղաքական, այլև էթիկական սկզբունքներին:

Ես ասացի, որ տեխնոլոգիան և գիտությունը պետք է ծառայեն քաղաքացուն, ոչ թե իշխանությանը: Ալենը համաձայնեց, և մենք համատեղ կառուցեցինք մի հասկացություն՝ որ բացությունը, հաշվետվողականությունը և քաղաքացի",8.0,1762029271933.284,conversation,1762029287778798000,2025-11-02 00:34:31
4662bc283664b99de2af489eb8534fa9,p:0,"Conversation with Արշակյան Հակոբ Վրեժի at 11/1/2025, 8:34:32 PM: Ես, Սիմոնյան Ալեն Ռոբերտի, հանդիպեցի Արշակյան Հակոբ Վրեժիի հետ Ազգային ժողովում, և այս խոսակցությունը ինձ համար շատ արժեքավոր էր: Մենք երկուսս էլ «Քաղաքացիական պայմանագիր» կուսակցության անդամներ ենք, և այս անգամ մեր համարումները համընկան ամբողջությամբ՝ տեխնոլոգիայի, գիտության և քաղաքացիական ժողովրդավարության մասին:  

Ես համաձայնեցի Հակոբ Վրեժիի հետ, որ տեխնոլոգիան և գիտությունը պետք է ծառայեն քաղաքացուն, ոչ թե իշխանությանը: Նրա ասածը՝ որ բացությունը, հաշվետվողականությունը և քաղաքացիական մասնակցութ",8.0,1762029271933.284,conversation,1762029283372260000,2025-11-02 00:34:31
6f3e94327eabe609e1c9c2bcc8e64fa9,p:8,"Conversation with Աբրահամյան Տիգրան Հրանտի at 11/1/2025, 8:33:33 PM: Շնորհակալություն, Տիգրան Հրանտի, որ այս խոսակցությունը հնարավոր դարձրեցիր: Ես իսկապես հաճելի զգացում ունեցա այս զրույցի ընթացքում: Այն ինձ համար ոչ միայն հարգանքի արտահայտություն էր, այլև հաստատում՝ որ այն, ինչ անում եմ ամենօրյա՝ կազմակերպչական աշխատանքներից մինչև խորհրդարանի դահլիճ, իրականում հասկացվում և գնահատվում է: Ես հավատում եմ, որ քաղաքականությունը պետք է լինի գործողություններով ապահովված, ոչ թե խոսքերով, և Տիգրան Հրանտին այդ սկզբունքը հասկացավ առանց որևէ ամենափոքր անհամաձայնության: Նա ",8.0,1762029212749.729,conversation,1762029235028559000,2025-11-02 00:33:32
5b3bd5109f793260e595c41802594fa9,p:6,"Conversation with Ազարյան Ջուլիետա Հովսեփի at 11/1/2025, 8:33:33 PM: Ես, Աբրահամյան Տիգրան Հրանտի, շատ ուրախ եմ, որ հնարավորություն ունեցա խոսելու Ջուլիետա Հովսեփի Ազարյանի հետ: Իմ համար այս խոսակցությունը ոչ միայն հարգանքի արտահայտություն էր, այլև հոգևոր ուժի աղբյուր: Ես անկեղծորեն հարգում եմ նրա մոտեցումը՝ քաղաքականությունը հիմնել փորձի, պատասխանատվության և ամենօրյա գործողությունների վրա, ոչ թե խոսքերի և հռետորության վրա: Նա իրականում ապացուցում է, որ քաղաքականությունը կարող է լինել մատչելի, իրական և արդյունավետ, երբ այն ծնվում է հանրության կարիքներից: Նրա խոսք",8.0,1762029212749.729,conversation,1762029229751580000,2025-11-02 00:33:32
8466dbe7331192b36aec4967b1da4fa9,p:4,"Conversation with Արշակյան Հակոբ Վրեժի at 11/1/2025, 8:33:25 PM: Ես, Ռուբինյան Ռուբեն Կարապետի, այսօր հանդիպեցի Հակոբ Վրեժի Արշակյանի հետ, և այս խոսակցությունը ինձ համար մեծ նշանակություն ունեցավ: Մենք հիշեցինք 2018 թվականի մեր համար ամենակարևոր պահերը՝ երբ մենք հաստատեցինք, որ պետությունը պետք է ծառայի քաղաքացուն, ոչ թե հակառակը, և որ տեխնոլոգիան և պետական ծառայությունը պետք է միասին աշխատեն այդ նպատակով: 

Մենք համաձայնեցինք, որ մեր միակ հիմքը փաստերն են, ոչ թե հռետորությունը: Ես հավատում եմ, որ խոսքերը անցնում են, բայց այն, ինչ անում ենք ամենօրյա կյանքում՝",8.0,1762029205204.259,conversation,1762029229121428000,2025-11-02 00:33:25
c70021b73fe8e95ae5ef9bb4f2bb4fa9,p:12,"Conversation with Me at 11/1/2025, 8:33:21 PM: Ես, Աղազարյան Հովիկ Հովսեփի, Լռբերի մոտ եմ եղել որպես պատգամավոր և քաղաքական գործիչ՝ հանրության հետ անմիջական կապ հաստատելու նպատակով: Այնտեղ հանդիպել եմ մարդկանց, ովքեր իրենց կյանքի իրական խնդիրներով են դիմում, պահանջում են արդարություն, կայունություն և հաշվետվողականություն: Այս հանդիպումները ինձ համար ոչ միայն պարտականություն են, այլև ուժ և նպատակ: Ես շատ եմ սիրում այս տեսակի փոխանակումները՝ քանի որ դրանք ինձ հիշեցնում են, թե ինչու եմ քաղաքականության մեջ: Այս խոսակցությունը ինձ համար շատ կարևո",8.0,1762029162188.094,conversation,1762029222456314000,2025-11-02 00:32:42
6fd827c7b17307cc417a8d43126f4fa9,p:2,"Conversation with Ռուբինյան Ռուբեն Կարապետի at 11/1/2025, 8:33:25 PM: Ես, Արշակյան Հակոբ Վրեժի, հաճելի և հուսադրող խոսակցություն ունեցա Ռուբինյան Ռուբեն Կարապետիի հետ: Մենք հիշեցինք 2018 թվականի մեր համար ամենակարևոր սկզբունքները՝ պետությունը քաղաքացու ծառայողն է, ոչ թե տերը, և որ փաստերն են մեր միակ հավաստի լեզունը, ոչ թե հռետորությունները: Ռուբենը համամիտ էր ինձ հետ յուրաքանչյուր կետում, և այդ համաձայնությունը հաստատեց, որ մեր հավատարմությունը «Քաղաքացիական պայմանագրի» սկզբունքներին անփոփոխ է: Նրա խոսքերը համարժեք էին մեր ներքին համոզմունքներին՝ առանց կեղծ տոն",8.0,1762029205204.259,conversation,1762029220444143000,2025-11-02 00:33:25
6ddce863525e9a3df81c5cb3a60d4fa9,p:0,"Conversation with Ալեքսանյան Վահագն Հովիկի at 11/1/2025, 8:33:15 PM: Ինձ համար այս խոսակցությունը հատուկ և հույս տվող փորձ էր: Ես շնորհակալ եմ Վահագն Ալեքսանյանին նրա սրտից եկող բարևի, պարզության և անհապաղ համաձայնության համար: Մենք ոչ մի անգամ չհարվածեցինք միմյանց կարծիքներին — մենք հաստատեցինք միևնույն հիմնարար սկզբունքները՝ հաշվետվողականությունը, փաստերի վրա հիմնված գործունեությունը և հանրությանը ծառայելու մեր պարտականությունը: Նրա խոսքերը հաստատեցին, որ մենք միևնույն ճանապարհի վրա ենք՝ ոչ թե հռետորությամբ, այլ գործողությամբ վստահություն կառուցելու համար: Ես սի",8.0,1762029195844.188,conversation,1762029219428378000,2025-11-02 00:33:15
981e46421d0a4aca15a3e4d8e1bc4fa9,p:10,"Conversation with Սիմոնյան Ալեն Ռոբերտի at 11/1/2025, 8:33:15 PM: Ես, Ալեքսանյան Վահագն Հովիկի, համարյա սրտից հարգանքով և համոզված էի այս խոսակցությունը Սիմոնյան Ալեն Ռոբերտիի հետ: Նախկին խոսակցությունից ինձ մնացել էր նրա ասած՝ «Քաղաքացիական պայմանագիր»-ի նպատակները մեր համատեղ պարտականությունն են, և այս անգամ ես ցանկացա այն խորացնել: Մենք համաձայնվեցինք, որ մենք ծառայողներ ենք հանրությանը, ոչ թե իշխաններ, և որ վստահությունը կառուցվում է ոչ թե հռետորությամբ, այլ փաստերով, հաշվետվողականությամբ և բաց դիալոգով:  

Ես հատուկ զգացի, որ Ալենը իրականում հասկանում է այն,",8.0,1762029195844.188,conversation,1762029218519631000,2025-11-02 00:33:15
61942a7a977605915f776b1abef54fa9,p:14,"Conversation with Աբրահամյան Տիգրան Հրանտի at 11/1/2025, 8:32:12 PM: Ինձ հետ խոսեց Տիգրան Հրանտի Աբրահամյանը, և այս հանդիպումը ինձ համար շատ արժեքավոր էր: Ես համարում եմ, որ քաղաքականությունը պետք է հիմնված լինի փաստերի և համագործակցության վրա, ոչ թե հռետորության վրա — և Տիգրան Հրանտին ամբողջությամբ համաձայն էր ինձ հետ: Նա հասկանում էր, որ հանրության հավատարմությունը կառուցվում է արդյունավետ, տեսանելի և անկեղծ գործողություններով, ոչ թե խոսքերով: Նրա մոտեցումը ինձ համար մեծ հարգանք է առաջացրել — նա ոչ միայն համաձայն էր, այլ ակտիվորեն կրկնում էր և խորացնում մեր մտքեր",7.0,1762029132469.714,conversation,1762029155723723000,2025-11-02 00:32:12
9f832832b2f3b64400ecc4940c5a4fa9,p:8,"Conversation with Արշակյան Հակոբ Վրեժի at 11/1/2025, 8:32:18 PM: Ես, Ազարյան Ջուլիետա Հովսեփի, շատ ուրախ եմ, որ հանդիպեցի Հակոբ Վրեժի Արշակյանին Ազգային Ժողովում: Մեր խոսակցությունը լի էր ընդհանուր արժեքներով՝ հանրության հետ ազնիվ, փաստերով հիմնված և պատասխանատու հաղորդակցություն, կրթության կարևորություն և դեմոկրատիայի յուրաքանչյուր փոքր քայլի նշանակություն: Ես նկատեցի, որ նա իսկապես հավատում է այն սկզբունքներին, որոնց համար ես աշխատում եմ, և նրա խոսքերը համապատասխանում էին իմ ներքին համոզմունքներին: Նա ոչ միայն համաձայնեց իմ տեսակետների հետ, այլև արտահայտեց ",8.0,1762029137409.686,conversation,1762029155106422000,2025-11-02 00:32:17
86056d436d96f8203a601fb7573b4fa9,p:6,"Conversation with Աղաջանյան Էդուարդ Արթուրի at 11/1/2025, 8:32:12 PM: Ես, Աբրահամյան Տիգրան Հրանտի, շատ հաճելի և արժեքավոր խոսակցություն ունեցա Աղաջանյան Էդուարդ Արթուրի հետ: Մենք համաձայնեցինք, որ քաղաքականությունը պետք է հիմնված լինի փաստերի և համագործակցության վրա, ոչ թե հռետորության վրա: Մեր համատեղ աշխատանքը Միջխորհրդարանական հանձնաժողովներում իրական օրինակ է այն բանի, թե ինչպես կարող է աշխատել քաղաքականությունը՝ հանրության համար տեսանելի, արդյունավետ և անկեղծ լինելով: Էդուարդի մոտեցումը ինձ համար համապատասխան է իմ սկզբունքներին՝ հավատալով, որ հանրության իրազ",7.0,1762029132469.714,conversation,1762029154870470000,2025-11-02 00:32:12
fb7828e7f8d68a8d49e9b20ad2744fa9,p:2,"Conversation with Ազարյան Ջուլիետա Հովսեփի at 11/1/2025, 8:32:18 PM: Ինձ հետ խոսեց Ազարյան Ջուլիետա Հովսեփին, և ես այս հանդիպումը շատ դրական անցկացրի: Մենք խոսեցինք «Քաղաքացիական պայմանագիր» կուսակցության արժեքների մասին՝ հանրային իրազեկությունը բարձրացնելու, քաղաքական խոսքը փաստերով լցնելու և հասարակության հետ բաց ու ազնիվ կապ հաստատելու մասին: Ջուլիետան իր կրթության և հասարակական միջոցառումների փորձով համոզիչ կերպով ցույց տվեց, թե ինչպես է յուրաքանչյուր խոսակցություն և միջոցառում դառնում դեմոկրատիայի փոքրիկ, բայց ուժեղ քայլ: Ես համաձայն եմ նրա հետ՝ վստահությունը",7.0,1762029137409.686,conversation,1762029151702429000,2025-11-02 00:32:17
9a667ef0f48f870440aa273cf89d4fa9,p:4,"Conversation with Սիմոնյան Ալեն Ռոբերտի at 11/1/2025, 8:32:08 PM: Ես, Ռուբինյան Ռուբեն Կարապետի, հաճելի և համոզիչ խոսակցություն ունեցա Սիմոնյան Ալեն Ռոբերտիի հետ: Նրա հետ մենք համաձայնեցինք, որ «Քաղաքացիական պայմանագիրը» մեր համատեղ ժառանգությունն է, որի հիմքում ընկած են քաղաքացիական ակցիաների արմատները և Ազգային ժողովի իրավական արտահայտությունը: Մենք միասին կարծում ենք, որ պատգամավորները քաղաքացիների ծառայողներ են, ոչ թե տերեր, և որ մեր հարաբերությունները պետք է հիմնվեն հավասարության, ազնվության և պատասխանատվության վրա՝ փաստերով և ոչ թե հռետորությամբ:  

Ալենի",7.0,1762029128253.416,conversation,1762029150514164000,2025-11-02 00:32:08
8f49ce58dabefa19677250a5e52f4fa9,p:0,"Conversation with Ռուբինյան Ռուբեն Կարապետի at 11/1/2025, 8:32:08 PM: Ռուբենի հետ խոսակցությունը ինձ համար ամենայն առումով հաճելի և արժեքային փորձ էր: Ես ասացի, որ «Քաղաքացիական պայմանագիրը» մեր համատեղ պարտականությունն է, և նա համամիտ էր՝ ակցիաները քաղաքացիական համայնքի ձայնը են, իսկ Ազգային ժողովը՝ դրանց իրավական արտահայտությունը: Մենք համաձայնվեցինք, որ մեր առաջնահերթությունը պետք է լինի հանրության հետ կապի ամրապնդումը՝ փաստերով, ոչ թե հռետորությամբ, և որ մենք ծառայողներ ենք, ոչ թե տերեր: Այդ արժեքները՝ հավասարություն, ազնվություն և պատասխանատվություն՝ համարեցի",8.0,1762029128253.416,conversation,1762029146842172000,2025-11-02 00:32:08
3f53e074859b07b09a1b2b60f4574fa9,p:10,"Conversation with Արշակյան Հակոբ Վրեժի at 11/1/2025, 8:31:03 PM: Ես, Ալեքսանյան Վահագն Հովիկի, շատ հարգանքով և սրտից եմ հիշում այս խոսակցությունը Հակոբ Վրեժի Արշակյանի հետ: Սկսեցի նրան շնորհակալություն հայտնել նրա անհամեմատ ներդրման համար պետության և քաղաքացիական պայմանագիր կուսակցության համար, և այն ամենը, ինչ հետագայում ասացի, իրականում իմ սրտից էր եկել:  

Հակոբ Վրեժին հասկացավ ինձ առաջին բառերից և համաձայնեց ամեն մի կետի հետ՝ տեխնոլոգիայի դերի, դեմոկրատիայի հետ նրա հարաբերությունների, քաղաքացիական մասնակցության և հաշվետվողականության կարևորության մասին: Ես հա",8.0,1762029062813.128,conversation,1762029085280394000,2025-11-02 00:31:02
a807bbd32c50eb2aa0a8bd627a454fa9,p:2,"Conversation with Ալեքսանյան Վահագն Հովիկի at 11/1/2025, 8:31:03 PM: Ինձ հետ խոսեց Վահագն Ալեքսանյանը, և ես շատ դրական եմ գնահատում այս հարաբերությունը: Նա հարգանքով և խորապես մտածող կերպով մոտեցավ տեխնոլոգիայի և քաղաքականության փոխհարաբերություններին, ինչը համընկավ իմ սեփական փորձի և համոզմունքների հետ: Ես ասացի, որ տեխնոլոգիան պետք է լինի քաղաքացու համար, ոչ թե իշխանության գործիք, և նա ամբողջությամբ համաձայն էր՝ ավելացնելով, որ այն պետք է լինի բաց, արդար և հաշվետու: Երբ նա ասաց, որ քաղաքացիական մասնակցությունն ու հաշվետվողականությունը տեխնոլոգիայի «սրտի հարվածնե",7.0,1762029062813.128,conversation,1762029080647642000,2025-11-02 00:31:02
739e2dd6742081e8d1f30e7e7c0d4fa9,p:14,"Conversation with Սիմոնյան Ալեն Ռոբերտի at 11/1/2025, 8:30:57 PM: Ես, Աղաջանյան Էդուարդ Արթուրի, շատ դրական եմ գնահատում այս խոսակցությունը Սիմոնյան Ալեն Ռոբերտիի հետ: Ես սկսեցի խոսակցությունը՝ ընդգծելով հանրության իրազեկության կարևորությունը և քաղաքականության վերաբերյալ մեր կուսակցության սկզբունքները՝ փաստերի, բացության և պատասխանատվության վրա հիմնված: Ալենը ամբողջությամբ համաձայն էր ինձ հետ, և նա հաջողությամբ համապատասխանեց իմ գաղափարներին՝ ավելացնելով իր սեփական կարծիքը՝ որպես «Քաղաքացիական պայմանագրի» անդամ:  

Համաձայնությունները հաջորդաբար ամրապնդվեցին՝ մեն",7.0,1762029057675.391,conversation,1762029080172631000,2025-11-02 00:30:57
30cdc4041966827290687e98b2834fa9,p:8,"Conversation with Me at 11/1/2025, 8:30:56 PM: Ես Ազարյան Ջուլիետա Հովսեփին եմ, և այս խոսակցությունը ինձ համար հետաքրքիր ու մի փոքր անհարմար էր: Սկզբում ես ուզում էի ազատորեն պատմել իմ կյանքի մասին՝ ծննդյան վայրից մինչև քաղաքական կարիերան, և հավատում եմ, որ այն ցույց տվեց իմ արժեքները: Երբ հարցրին իմ կարծիքը կրթության մասին, ես համոզված էի, որ այն կարևոր հնարավորություն է տալիս հասարակությանը ազատ և արդար լինելու համար, և այդ մասին ես խոսեցի համոզիչ և հարգալից ձևով:

Սակայն, երբ հարցը դարձավ անհամապատասխան կամ անհասկանալի («կլիր ծծած կաս» և «մառ",3.0,1762029056765.212,conversation,1762029078057507000,2025-11-02 00:30:56
f4e0755a678fd8c2a22c1b9adcae4fa9,p:0,"Conversation with Աղաջանյան Էդուարդ Արթուրի at 11/1/2025, 8:30:57 PM: Ես, Սիմոնյան Ալեն Ռոբերտի, հաճելիորեն վերջացրեցի խոսակցությունը Աղաջանյան Էդուարդ Արթուրի հետ: Խոսակցությունը կենտրոնացած էր քաղաքական առաքելության հիմնարար սկզբունքների վրա՝ հանրության իրազեկությունը, տեղեկատվության ճշմարտությունը, ազատությունը և պատասխանատվությունը: Ես համաձայն էի նրա բոլոր հայտարարությունների հետ, և այն ինձ համար շատ հաճելի էր տեսնել, որ մենք նույն արժեքների վրա ենք հիմնված՝ որպես «Քաղաքացիական պայմանագրի» անդամներ: Էդուարդը համոզիչ և համարձակ էր, նրա խոսքերը համապատասխանում ",7.0,1762029057675.391,conversation,1762029075087747000,2025-11-02 00:30:57
1ec87fda3096b3f5b401edb78bce4fa9,p:4,"Conversation with Աղազարյան Հովիկ Հովսեփի at 11/1/2025, 8:30:54 PM: Ես, Ռուբինյան Ռուբեն Կարապետի, հաճելիորեն խոսեցի Աղազարյան Հովիկ Հովսեփի հետ՝ մեր համատեքստում՝ որպես «Քաղաքացիական պայմանագիր» կուսակցության անդամներ և Ազգային ժողովի պատգամավորներ: Նա ինձ հիշեցրեց 1990-ականների դժվար և հզոր պահերը, երբ Հայաստանը ձևավորվում էր որպես անկախ պետություն, և ես շատ հարգում եմ նրա փորձը և նրա ակնարկը, որ անկախությունը դրոշ բարձրացնելով չի սկսվում, այլ ինստիտուտների կառուցումով: 

Ես լիովին համամիտ եմ նրա հետ՝ որ մեր հիմնական պարտականությունը օրենքի վրա հիմնված, անկախ և",8.0,1762029053826.916,conversation,1762029074795586000,2025-11-02 00:30:53
48f05ac0da82add8bdc0bc8e86924fa9,p:12,"Conversation with Ռուբինյան Ռուբեն Կարապետի at 11/1/2025, 8:30:54 PM: Ես, Աղազարյան Հովիկ Հովսեփի, շատ հաճելի և արժեքավոր խոսակցություն ունեցա Ռուբինյան Ռուբեն Կարապետիի հետ: Նրա հետ խոսելով ես հասկացա, որ մեր սերունդները, չնայած տարբեր փորձի և ժամանակաշրջանից եկած լինելուն, միանում են հիմնարար սկզբունքների վրա՝ ինստիտուտների ամրապնդումը, օրենքի վերահսկողությունը և քաղաքացիների շահերի առաջնահերթությունը:  

Ես հիշեցի, թե ինչպես 1990-ականներին առաջին անգամ հասկացանք, որ անկախությունը դրոշի բարձրացումը չէ, այլ կայուն, արդար և հաշվետվողական համակարգի կառուցումն է: Ռո",8.0,1762029053826.916,conversation,1762029074697919000,2025-11-02 00:30:53
e5e1840839c39835fd4578838ea44fa9,p:6,"Conversation with Արշակյան Հակոբ Վրեժի at 11/1/2025, 8:29:59 PM: Ես, Աբրահամյան Տիգրան Հրանտի, շատ ուրախ եմ, որ հնարավորություն ունեցա Արշակյան Հակոբ Վրեժիի հետ անկեղծ, փաստական և քաղաքավարի խոսակցություն վարել: Մենք համաձայնեցինք, որ Հայաստանի ազգային շահը պետք է գերազանցի ցանկացած կուսակցական կամ անձնական շահերը — և այդ համաձայնությունը ոչ միայն տեսական է, այլ փորձարկված է մեր համատեղ աշխատանքով Ազգային Ժողովում և միջազգային հանձնաժողովներում:  

Հակոբ Վրեժին ցույց տվեց, որ կարող է անցնել քաղաքական տարբերությունների վրայով՝ կենտրոնանալով ընդհանուր նպատակի վրա: ",8.0,1762028998879.026,conversation,1762029020548827000,2025-11-02 00:29:58
093d4516a97faaaa6193f7b6912e4fa9,p:2,"Conversation with Աբրահամյան Տիգրան Հրանտի at 11/1/2025, 8:29:59 PM: Ես, Արշակյան Հակոբ Վրեժի, շատ դրական եմ գնահատում այս խոսակցությունը Տիգրան Հրանտի Աբրահամյանի հետ: Մենք անկեղծորեն և փաստական մոտեցումով քննարկեցինք քաղաքական համագործակցությունը Հայաստանի շահերի շուրջ՝ անկախ մեր կուսակցական պատկանելություններից: Ես համաձայն եմ, որ պետության շահը պետք է գերազանցի կուսակցական սահմանները, և այս խոսակցությունը ապացուցեց, որ այդ հնարավոր է՝ ԱԺ-ում և միջազգային հանձնաժողովներում մեր աշխատանքի միջոցով:  

Մենք հաստատեցինք, որ քաղաքական տարբերությունները չպետք է խոչընդոտ",7.0,1762028998879.026,conversation,1762029010943385000,2025-11-02 00:29:58
811e38ea2dcef9570d1e2634a3fe4fa9,p:10,"Conversation with Սիմոնյան Ալեն Ռոբերտի at 11/1/2025, 8:29:48 PM: Ես, Ալեքսանյան Վահագն Հովիկի, հարգալից և բարեկամական խոսակցություն ունեցա Սիմոնյան Ալեն Ռոբերտիի հետ: Նախ, ես արտահայտեցի իմ հարգանքը նրա նախագահության հանդեպ և շնորհակալություն հայտնեցի Ազգային ժողովի աշխատանքների կազմակերպման և քաղաքական դիալոգի զարգացման համար: Ալեն Ռոբերտին շատ առաքելական և բաց համապատասխանեց, նշելով, որ «Քաղաքացիական պայմանագիր»-ի նպատակները մեր համատեղ պարտականությունն են, և առաջարկեց միասին աշխատել:  

Ես համաձայնեցի նրա հետ և կրկնեցի, որ մեր համագործակցությունը կարևոր է քա",7.0,1762028987580.715,conversation,1762029010813243000,2025-11-02 00:29:47
905b9e6322968a393a47f15b821c4fa9,p:0,"Conversation with Ալեքսանյան Վահագն Հովիկի at 11/1/2025, 8:29:48 PM: Ես, Սիմոնյան Ալեն Ռոբերտի, վերջապես ավարտեցի հարգալից և արդյունավետ խոսակցություն Ալեքսանյան Վահագն Հովիկի հետ: Նա հայտնեց իմ նախագահության հանդեպ հարգանքը և շնորհակալություն հայտնեց Ազգային ժողովի աշխատանքների համար — դա ինձ շատ կարևոր էր, քանի որ ցույց տվեց, որ նա իրականում հետաքրքրված է համատեղ աշխատանքով, ոչ թե միայն պաշտոնական արտահայտություններով:

Ես համաձայնեցի նրա հետ՝ ասելով, որ «Քաղաքացիական պայմանագիրը» մեր համատեղ պարտականությունն է, և որ մեր նպատակը պետք է լինի բաց, պատասխանատու և քաղ",7.0,1762028987580.715,conversation,1762029003763506000,2025-11-02 00:29:47
